nome_municipio,UF,regiao,codigo_municipio,latitude,longitude
Brumado,BA,Nordeste,2904605,-14.1679,-41.6891
Buerarema,BA,Nordeste,2904704,-14.9964,-39.2696
Buritirama,BA,Nordeste,2904753,-10.5881,-43.6676
Caatiba,BA,Nordeste,2904803,-14.9958,-40.3641
Cabaceiras do Paraguaçu,BA,Nordeste,2904852,-12.5643,-39.1925
Cachoeira,BA,Nordeste,2904902,-12.6467,-38.8849
Caculé,BA,Nordeste,2905008,-14.4829,-42.285
Caém,BA,Nordeste,2905107,-11.1431,-40.2911
Caetanos,BA,Nordeste,2905156,-14.3137,-40.9267
Caetité,BA,Nordeste,2905206,-13.948,-42.4766
Cafarnaum,BA,Nordeste,2905305,-11.7338,-41.5014
Cairu,BA,Nordeste,2905404,-13.5069,-38.9834
Caldeirão Grande,BA,Nordeste,2905503,-11.0399,-40.2218
Camacan,BA,Nordeste,2905602,-15.4444,-39.5187
Camaçari,BA,Nordeste,2905701,-12.666,-38.2063
Camamu,BA,Nordeste,2905800,-14.0126,-39.1642
Campo Alegre de Lourdes,BA,Nordeste,2905909,-9.5616,-43.1589
Campo Formoso,BA,Nordeste,2906006,-10.2511,-40.7289
Canápolis,BA,Nordeste,2906105,-13.0966,-44.2036
Canarana,BA,Nordeste,2906204,-11.7529,-41.6996
Canavieiras,BA,Nordeste,2906303,-15.6515,-39.1088
Candeal,BA,Nordeste,2906402,-11.8711,-39.1908
Candeias,BA,Nordeste,2906501,-12.6785,-38.4812
Candiba,BA,Nordeste,2906600,-14.4042,-42.8317
Cândido Sales,BA,Nordeste,2906709,-15.3551,-41.2695
Cansanção,BA,Nordeste,2906808,-10.7269,-39.4727
Canudos,BA,Nordeste,2906824,-10.0059,-38.9945
Capela do Alto Alegre,BA,Nordeste,2906857,-11.6723,-39.825
Capim Grosso,BA,Nordeste,2906873,-11.3063,-39.9959
Caraíbas,BA,Nordeste,2906899,-14.6256,-41.2837
Caravelas,BA,Nordeste,2906907,-17.6574,-39.6893
Cardeal da Silva,BA,Nordeste,2907004,-12.043,-37.9384
Carinhanha,BA,Nordeste,2907103,-14.0205,-43.8489
Casa Nova,BA,Nordeste,2907202,-9.2403,-41.3365
Castro Alves,BA,Nordeste,2907301,-12.7316,-39.364
Catolândia,BA,Nordeste,2907400,-12.2734,-44.6971
Catu,BA,Nordeste,2907509,-12.3306,-38.4129
Caturama,BA,Nordeste,2907558,-13.2335,-42.3194
Central,BA,Nordeste,2907608,-11.1513,-42.1124
Chorrochó,BA,Nordeste,2907707,-9.2717,-39.1891
Cícero Dantas,BA,Nordeste,2907806,-10.5064,-38.4547
Cipó,BA,Nordeste,2907905,-11.1078,-38.5231
Coaraci,BA,Nordeste,2908002,-14.6318,-39.5932
Cocos,BA,Nordeste,2908101,-14.497,-45.2201
Conceição da Feira,BA,Nordeste,2908200,-12.5049,-38.9998
Conceição do Almeida,BA,Nordeste,2908309,-12.8599,-39.2456
Conceição do Coité,BA,Nordeste,2908408,-11.5241,-39.2498
Conceição do Jacuípe,BA,Nordeste,2908507,-12.3372,-38.7422
Conde,BA,Nordeste,2908606,-11.8277,-37.6776
Condeúba,BA,Nordeste,2908705,-14.9215,-42.0511
Contendas do Sincorá,BA,Nordeste,2908804,-13.8383,-41.0937
Coração de Maria,BA,Nordeste,2908903,-12.2106,-38.7831
Cordeiros,BA,Nordeste,2909000,-15.041,-41.9082
Coribe,BA,Nordeste,2909109,-13.8145,-44.3764
Coronel João Sá,BA,Nordeste,2909208,-10.2802,-37.9363
Correntina,BA,Nordeste,2909307,-13.4672,-45.3959
Cotegipe,BA,Nordeste,2909406,-11.7111,-44.328
Cravolândia,BA,Nordeste,2909505,-13.424,-39.7845
Crisópolis,BA,Nordeste,2909604,-11.5181,-38.1726
Cristópolis,BA,Nordeste,2909703,-12.194,-44.2588
Cruz das Almas,BA,Nordeste,2909802,-12.683,-39.1179
Curaçá,BA,Nordeste,2909901,-9.2225,-39.6515
Dário Meira,BA,Nordeste,2910008,-14.405,-39.988
Dias d'Ávila,BA,Nordeste,2910057,-12.6013,-38.2824
Dom Basílio,BA,Nordeste,2910107,-13.8563,-41.7122
Dom Macedo Costa,BA,Nordeste,2910206,-12.9124,-39.174
Elísio Medrado,BA,Nordeste,2910305,-12.9349,-39.5263
Encruzilhada,BA,Nordeste,2910404,-15.5949,-40.9999
Entre Rios,BA,Nordeste,2910503,-12.0636,-38.0483
Esplanada,BA,Nordeste,2910602,-11.9312,-37.8853
Euclides da Cunha,BA,Nordeste,2910701,-10.4642,-38.9151
Eunápolis,BA,Nordeste,2910727,-16.2988,-39.6061
Fátima,BA,Nordeste,2910750,-10.5965,-38.2023
Feira da Mata,BA,Nordeste,2910776,-14.1317,-44.2322
Feira de Santana,BA,Nordeste,2910800,-12.1931,-39.034
Filadélfia,BA,Nordeste,2910859,-10.7232,-40.1369
Firmino Alves,BA,Nordeste,2910909,-14.9308,-39.9113
Floresta Azul,BA,Nordeste,2911006,-14.8419,-39.7175
Formosa do Rio Preto,BA,Nordeste,2911105,-11.0142,-45.7453
Gandu,BA,Nordeste,2911204,-13.7887,-39.4827
Gavião,BA,Nordeste,2911253,-11.5089,-39.7573
Gentio do Ouro,BA,Nordeste,2911303,-11.4102,-42.6052
Glória,BA,Nordeste,2911402,-9.2294,-38.4448
Gongogi,BA,Nordeste,2911501,-14.2806,-39.5819
Governador Mangabeira,BA,Nordeste,2911600,-12.5834,-39.0724
Guajeru,BA,Nordeste,2911659,-14.559,-41.9864
Guanambi,BA,Nordeste,2911709,-14.204,-42.82
Guaratinga,BA,Nordeste,2911808,-16.5532,-39.9377
Heliópolis,BA,Nordeste,2911857,-10.7378,-38.3122
Iaçu,BA,Nordeste,2911907,-12.8135,-40.1131
Ibiassucê,BA,Nordeste,2912004,-14.2915,-42.3054
Ibicaraí,BA,Nordeste,2912103,-14.8488,-39.5685
Ibicoara,BA,Nordeste,2912202,-13.381,-41.3279
Ibicuí,BA,Nordeste,2912301,-14.6419,-39.8638
Ibipeba,BA,Nordeste,2912400,-11.5707,-42.1818
Ibipitanga,BA,Nordeste,2912509,-12.8593,-42.3597
Ibiquera,BA,Nordeste,2912608,-12.6032,-40.8848
Ibirapitanga,BA,Nordeste,2912707,-14.0607,-39.4357
Ibirapuã,BA,Nordeste,2912806,-17.743,-40.0128
Ibirataia,BA,Nordeste,2912905,-13.976,-39.6262
Ibitiara,BA,Nordeste,2913002,-12.5759,-42.2827
Ibititá,BA,Nordeste,2913101,-11.579,-41.9151
Ibotirama,BA,Nordeste,2913200,-12.0386,-43.2048
Ichu,BA,Nordeste,2913309,-11.7315,-39.1523
Igaporã,BA,Nordeste,2913408,-13.8631,-42.7041
Igrapiúna,BA,Nordeste,2913457,-13.871,-39.2055
Iguaí,BA,Nordeste,2913507,-14.6324,-40.0659
Ilhéus,BA,Nordeste,2913606,-14.7527,-39.1918
Inhambupe,BA,Nordeste,2913705,-11.8051,-38.4038
Ipecaetá,BA,Nordeste,2913804,-12.3074,-39.327
Ipiaú,BA,Nordeste,2913903,-14.0549,-39.7265
Ipirá,BA,Nordeste,2914000,-12.2112,-39.7771
Ipupiara,BA,Nordeste,2914109,-11.8359,-42.5018
Irajuba,BA,Nordeste,2914208,-13.2307,-40.0523
Iramaia,BA,Nordeste,2914307,-13.4686,-40.9208
Iraquara,BA,Nordeste,2914406,-12.2483,-41.5831
Irará,BA,Nordeste,2914505,-12.0464,-38.7539
Irecê,BA,Nordeste,2914604,-11.3094,-41.839
Itabela,BA,Nordeste,2914653,-16.6629,-39.5513
Itaberaba,BA,Nordeste,2914703,-12.4991,-40.2623
Itabuna,BA,Nordeste,2914802,-14.8516,-39.3128
Itacaré,BA,Nordeste,2914901,-14.3621,-39.1578
Itaeté,BA,Nordeste,2915007,-13.0918,-41.0404
Itagi,BA,Nordeste,2915106,-14.1623,-40.0249
Itagibá,BA,Nordeste,2915205,-14.2526,-39.8305
Itagimirim,BA,Nordeste,2915304,-16.0963,-39.738
Itaguaçu da Bahia,BA,Nordeste,2915353,-10.7697,-42.239
Itaju do Colônia,BA,Nordeste,2915403,-15.1483,-39.7317
Itajuípe,BA,Nordeste,2915502,-14.6715,-39.4449
Itamaraju,BA,Nordeste,2915601,-17.0088,-39.7648
Itamari,BA,Nordeste,2915700,-13.7666,-39.6671
Itambé,BA,Nordeste,2915809,-15.1582,-40.4622
Itanagra,BA,Nordeste,2915908,-12.3153,-38.0426
Itanhém,BA,Nordeste,2916005,-17.1154,-40.3784
Itaparica,BA,Nordeste,2916104,-12.8922,-38.655
Itapé,BA,Nordeste,2916203,-14.9544,-39.4959
Itapebi,BA,Nordeste,2916302,-15.9105,-39.6509
Itapetinga,BA,Nordeste,2916401,-15.2993,-40.0575
Itapicuru,BA,Nordeste,2916500,-11.192,-38.1942
Itapitanga,BA,Nordeste,2916609,-14.4729,-39.62
Itaquara,BA,Nordeste,2916708,-13.4489,-39.8985
Itarantim,BA,Nordeste,2916807,-15.6977,-40.0491
Itatim,BA,Nordeste,2916856,-12.7128,-39.7347
Itiruçu,BA,Nordeste,2916906,-13.4876,-40.153
Itiúba,BA,Nordeste,2917003,-10.7314,-39.8454
Itororó,BA,Nordeste,2917102,-15.0488,-40.0071
Ituaçu,BA,Nordeste,2917201,-13.8371,-41.39
Ituberá,BA,Nordeste,2917300,-13.7493,-39.153
Iuiu,BA,Nordeste,2917334,-14.4665,-43.5435
Jaborandi,BA,Nordeste,2917359,-14.0319,-45.4404
Jacaraci,BA,Nordeste,2917409,-14.7848,-42.3223
Jacobina,BA,Nordeste,2917508,-11.1349,-40.5685
Jaguaquara,BA,Nordeste,2917607,-13.5539,-39.957
Jaguarari,BA,Nordeste,2917706,-10.0426,-40.0683
Jaguaripe,BA,Nordeste,2917805,-13.1213,-38.9866
Jandaíra,BA,Nordeste,2917904,-11.5984,-37.5952
Jequié,BA,Nordeste,2918001,-13.8776,-40.1461
Jeremoabo,BA,Nordeste,2918100,-9.9814,-38.4993
Jiquiriçá,BA,Nordeste,2918209,-13.3245,-39.5847
Jitaúna,BA,Nordeste,2918308,-13.958,-39.8667
João Dourado,BA,Nordeste,2918357,-11.2202,-41.5672
Juazeiro,BA,Nordeste,2918407,-9.5569,-40.2747
Jucuruçu,BA,Nordeste,2918456,-16.8456,-40.1008
Jussara,BA,Nordeste,2918506,-10.9255,-41.8803
Jussari,BA,Nordeste,2918555,-15.1366,-39.498
Jussiape,BA,Nordeste,2918605,-13.5113,-41.5989
Lafaiete Coutinho,BA,Nordeste,2918704,-13.6416,-40.2926
Lagoa Real,BA,Nordeste,2918753,-14.0473,-42.2196
Laje,BA,Nordeste,2918803,-13.167,-39.3464
Lajedão,BA,Nordeste,2918902,-17.5596,-40.3098
Lajedinho,BA,Nordeste,2919009,-12.381,-40.9634
Lajedo do Tabocal,BA,Nordeste,2919058,-13.4602,-40.2823
Lamarão,BA,Nordeste,2919108,-11.7859,-38.91
Lapão,BA,Nordeste,2919157,-11.5013,-41.7767
Lauro de Freitas,BA,Nordeste,2919207,-12.8636,-38.3272
Lençóis,BA,Nordeste,2919306,-12.4249,-41.3373
Licínio de Almeida,BA,Nordeste,2919405,-14.586,-42.4701
Livramento de Nossa Senhora,BA,Nordeste,2919504,-13.8107,-41.9909
Luís Eduardo Magalhães,BA,Nordeste,2919553,-12.1982,-46.0202
Macajuba,BA,Nordeste,2919603,-12.1293,-40.2623
Macarani,BA,Nordeste,2919702,-15.5458,-40.401
Macaúbas,BA,Nordeste,2919801,-13.1081,-42.6929
Macururé,BA,Nordeste,2919900,-9.2911,-38.8967
Madre de Deus,BA,Nordeste,2919926,-12.7415,-38.6423
Maetinga,BA,Nordeste,2919959,-14.6556,-41.5162
Maiquinique,BA,Nordeste,2920007,-15.674,-40.2691
Mairi,BA,Nordeste,2920106,-11.7317,-40.1806
Malhada,BA,Nordeste,2920205,-14.2152,-43.6459
Malhada de Pedras,BA,Nordeste,2920304,-14.3524,-41.8452
Manoel Vitorino,BA,Nordeste,2920403,-14.0509,-40.5476
Mansidão,BA,Nordeste,2920452,-11.1281,-44.1084
Maracás,BA,Nordeste,2920502,-13.4952,-40.5552
Maragogipe,BA,Nordeste,2920601,-12.823,-38.9383
Maraú,BA,Nordeste,2920700,-14.1557,-39.1505
Marcionílio Souza,BA,Nordeste,2920809,-13.1401,-40.6753
Mascote,BA,Nordeste,2920908,-15.6661,-39.4205
Mata de São João,BA,Nordeste,2921005,-12.484,-38.1489
Matina,BA,Nordeste,2921054,-13.8488,-42.9401
Medeiros Neto,BA,Nordeste,2921104,-17.3613,-40.2856
Miguel Calmon,BA,Nordeste,2921203,-11.4206,-40.6242
Milagres,BA,Nordeste,2921302,-12.8999,-39.7976
Mirangaba,BA,Nordeste,2921401,-10.777,-40.7145
Mirante,BA,Nordeste,2921450,-14.1678,-40.7641
Monte Santo,BA,Nordeste,2921500,-10.383,-39.4542
Morpará,BA,Nordeste,2921609,-11.7508,-43.0398
Morro do Chapéu,BA,Nordeste,2921708,-11.4649,-41.1671
Mortugaba,BA,Nordeste,2921807,-14.9726,-42.3203
Mucugê,BA,Nordeste,2921906,-13.065,-41.4749
Mucuri,BA,Nordeste,2922003,-18.0592,-39.867
Mulungu do Morro,BA,Nordeste,2922052,-11.9778,-41.5239
Mundo Novo,BA,Nordeste,2922102,-11.9528,-40.5594
Muniz Ferreira,BA,Nordeste,2922201,-13.0025,-39.0877
Muquém do São Francisco,BA,Nordeste,2922250,-12.2118,-43.4987
Muritiba,BA,Nordeste,2922300,-12.6218,-39.0863
Mutuípe,BA,Nordeste,2922409,-13.3119,-39.5066
Nazaré,BA,Nordeste,2922508,-12.9537,-38.9809
Nilo Peçanha,BA,Nordeste,2922607,-13.6601,-39.1741
Nordestina,BA,Nordeste,2922656,-10.8731,-39.4514
Nova Canaã,BA,Nordeste,2922706,-14.8575,-40.1803
Nova Fátima,BA,Nordeste,2922730,-11.6214,-39.6356
Nova Ibiá,BA,Nordeste,2922755,-13.825,-39.5828
Nova Itarana,BA,Nordeste,2922805,-13.0465,-40.0346
Nova Redenção,BA,Nordeste,2922854,-12.8001,-41.0912
Nova Soure,BA,Nordeste,2922904,-11.312,-38.5548
Nova Viçosa,BA,Nordeste,2923001,-17.8997,-39.7154
Novo Horizonte,BA,Nordeste,2923035,-12.8409,-42.1287
Novo Triunfo,BA,Nordeste,2923050,-10.3593,-38.4527
Olindina,BA,Nordeste,2923100,-11.4349,-38.3548
Oliveira dos Brejinhos,BA,Nordeste,2923209,-12.2834,-42.7349
Ouriçangas,BA,Nordeste,2923308,-12.0093,-38.6537
Ourolândia,BA,Nordeste,2923357,-10.8479,-41.1371
Palmas de Monte Alto,BA,Nordeste,2923407,-14.1752,-43.2176
Palmeiras,BA,Nordeste,2923506,-12.5525,-41.5539
Paramirim,BA,Nordeste,2923605,-13.5197,-42.2404
Paratinga,BA,Nordeste,2923704,-12.6907,-43.0645
Paripiranga,BA,Nordeste,2923803,-10.6143,-37.8992
Pau Brasil,BA,Nordeste,2923902,-15.4683,-39.6905
Paulo Afonso,BA,Nordeste,2924009,-9.5396,-38.2937
Pé de Serra,BA,Nordeste,2924058,-11.872,-39.6097
Pedrão,BA,Nordeste,2924108,-12.1296,-38.6405
Pedro Alexandre,BA,Nordeste,2924207,-10.0622,-37.9407
Piatã,BA,Nordeste,2924306,-13.046,-41.8774
Pilão Arcado,BA,Nordeste,2924405,-10.0078,-43.1152
Pindaí,BA,Nordeste,2924504,-14.4716,-42.6786
Pindobaçu,BA,Nordeste,2924603,-10.7239,-40.341
Pintadas,BA,Nordeste,2924652,-11.8689,-39.898
Piraí do Norte,BA,Nordeste,2924678,-13.8054,-39.3769
Piripá,BA,Nordeste,2924702,-15.0039,-41.7175
Piritiba,BA,Nordeste,2924801,-11.695,-40.6054
Planaltino,BA,Nordeste,2924900,-13.1865,-40.3032
Planalto,BA,Nordeste,2925006,-14.7086,-40.4574
Poções,BA,Nordeste,2925105,-14.5364,-40.3826
Pojuca,BA,Nordeste,2925204,-12.3617,-38.253
Ponto Novo,BA,Nordeste,2925253,-10.9589,-40.1057
Porto Seguro,BA,Nordeste,2925303,-16.625,-39.2791
Potiraguá,BA,Nordeste,2925402,-15.6812,-39.7721
Prado,BA,Nordeste,2925501,-17.1304,-39.3517
Presidente Dutra,BA,Nordeste,2925600,-11.3034,-41.9953
Presidente Jânio Quadros,BA,Nordeste,2925709,-14.6966,-41.7259
Presidente Tancredo Neves,BA,Nordeste,2925758,-13.4492,-39.4176
Queimadas,BA,Nordeste,2925808,-11.0567,-39.7525
Quijingue,BA,Nordeste,2925907,-10.7781,-39.0498
Quixabeira,BA,Nordeste,2925931,-11.3925,-40.1186
Rafael Jambeiro,BA,Nordeste,2925956,-12.4787,-39.5741
Remanso,BA,Nordeste,2926004,-9.5948,-42.2453
Retirolândia,BA,Nordeste,2926103,-11.503,-39.4167
Riachão das Neves,BA,Nordeste,2926202,-11.6228,-45.2173
Riachão do Jacuípe,BA,Nordeste,2926301,-11.801,-39.4235
Riacho de Santana,BA,Nordeste,2926400,-13.6332,-43.0497
Ribeira do Amparo,BA,Nordeste,2926509,-10.9677,-38.3783
Ribeira do Pombal,BA,Nordeste,2926608,-10.794,-38.5469
Ribeirão do Largo,BA,Nordeste,2926657,-15.4272,-40.6518
Rio de Contas,BA,Nordeste,2926707,-13.5816,-41.7466
Rio do Antônio,BA,Nordeste,2926806,-14.3103,-42.0841
Rio do Pires,BA,Nordeste,2926905,-13.1348,-42.1477
Rio Real,BA,Nordeste,2927002,-11.5477,-37.9127
Rodelas,BA,Nordeste,2927101,-9.1839,-38.6925
Ruy Barbosa,BA,Nordeste,2927200,-12.2435,-40.6297
Salinas da Margarida,BA,Nordeste,2927309,-12.8859,-38.7591
Salvador,BA,Nordeste,2927408,-12.8736,-38.5146
Santa Bárbara,BA,Nordeste,2927507,-11.9394,-38.9823
Santa Brígida,BA,Nordeste,2927606,-9.7694,-38.1694
Santa Cruz Cabrália,BA,Nordeste,2927705,-16.2292,-39.201
Santa Cruz da Vitória,BA,Nordeste,2927804,-14.8917,-39.8148
Santa Inês,BA,Nordeste,2927903,-13.2842,-39.8503
Santaluz,BA,Nordeste,2928000,-11.2202,-39.4852
Santa Luzia,BA,Nordeste,2928059,-15.4482,-39.245
Santa Maria da Vitória,BA,Nordeste,2928109,-13.2184,-44.38
Santana,BA,Nordeste,2928208,-13.0657,-43.9424
Santanópolis,BA,Nordeste,2928307,-11.9752,-38.8623
Santa Rita de Cássia,BA,Nordeste,2928406,-11.008,-44.5558
Santa Terezinha,BA,Nordeste,2928505,-12.7342,-39.5717
Santo Amaro,BA,Nordeste,2928604,-12.5618,-38.7644
Santo Antônio de Jesus,BA,Nordeste,2928703,-13.0083,-39.2266
Santo Estêvão,BA,Nordeste,2928802,-12.4683,-39.269
São Desidério,BA,Nordeste,2928901,-12.8023,-45.4928
São Domingos,BA,Nordeste,2928950,-11.4544,-39.5804
São Félix,BA,Nordeste,2929008,-12.675,-38.999
São Félix do Coribe,BA,Nordeste,2929057,-13.5516,-44.0298
São Felipe,BA,Nordeste,2929107,-12.8453,-39.0947
São Francisco do Conde,BA,Nordeste,2929206,-12.6508,-38.632
São Gabriel,BA,Nordeste,2929255,-11.0664,-41.6983
São Gonçalo dos Campos,BA,Nordeste,2929305,-12.4172,-38.9414
São José da Vitória,BA,Nordeste,2929354,-15.0734,-39.3538
São José do Jacuípe,BA,Nordeste,2929370,-11.44,-39.9103
São Miguel das Matas,BA,Nordeste,2929404,-13.0541,-39.4233
São Sebastião do Passé,BA,Nordeste,2929503,-12.5172,-38.4982
Sapeaçu,BA,Nordeste,2929602,-12.7259,-39.2129
Sátiro Dias,BA,Nordeste,2929701,-11.5725,-38.5901
Saubara,BA,Nordeste,2929750,-12.7754,-38.7693
Saúde,BA,Nordeste,2929800,-10.9125,-40.3813
Seabra,BA,Nordeste,2929909,-12.4177,-41.8848
Sebastião Laranjeiras,BA,Nordeste,2930006,-14.5734,-43.1273
Senhor do Bonfim,BA,Nordeste,2930105,-10.4842,-40.1152
Serra do Ramalho,BA,Nordeste,2930154,-13.4843,-43.6762
Sento Sé,BA,Nordeste,2930204,-10.1081,-41.6488
Serra Dourada,BA,Nordeste,2930303,-12.8063,-43.7976
Serra Preta,BA,Nordeste,2930402,-12.0954,-39.3786
Serrinha,BA,Nordeste,2930501,-11.6657,-38.9938
Serrolândia,BA,Nordeste,2930600,-11.429,-40.2609
Simões Filho,BA,Nordeste,2930709,-12.7677,-38.4007
Sítio do Mato,BA,Nordeste,2930758,-12.8552,-43.475
Sítio do Quinto,BA,Nordeste,2930766,-10.3341,-38.1392
Sobradinho,BA,Nordeste,2930774,-9.657,-40.8833
Souto Soares,BA,Nordeste,2930808,-12.0276,-41.7896
Tabocas do Brejo Velho,BA,Nordeste,2930907,-12.4799,-44.1556
Tanhaçu,BA,Nordeste,2931004,-14.146,-41.1954
Tanque Novo,BA,Nordeste,2931053,-13.556,-42.5375
Tanquinho,BA,Nordeste,2931103,-11.9583,-39.0943
Taperoá,BA,Nordeste,2931202,-13.5729,-39.2278
Tapiramutá,BA,Nordeste,2931301,-11.8762,-40.7914
Teixeira de Freitas,BA,Nordeste,2931350,-17.4241,-39.7869
Teodoro Sampaio,BA,Nordeste,2931400,-12.2673,-38.6151
Teofilândia,BA,Nordeste,2931509,-11.4708,-38.951
Teolândia,BA,Nordeste,2931608,-13.5544,-39.4975
Terra Nova,BA,Nordeste,2931707,-12.3964,-38.6023
Tremedal,BA,Nordeste,2931806,-15.0534,-41.4725
Tucano,BA,Nordeste,2931905,-11.035,-38.8115
Uauá,BA,Nordeste,2932002,-9.9062,-39.4623
Ubaíra,BA,Nordeste,2932101,-13.2764,-39.6797
Ubaitaba,BA,Nordeste,2932200,-14.2675,-39.4218
Ubatã,BA,Nordeste,2932309,-14.0964,-39.5219
Uibaí,BA,Nordeste,2932408,-11.3799,-42.104
Umburanas,BA,Nordeste,2932457,-10.5758,-41.2469
Una,BA,Nordeste,2932507,-15.2191,-39.1514
Urandi,BA,Nordeste,2932606,-14.7366,-42.684
Uruçuca,BA,Nordeste,2932705,-14.5274,-39.2316
Utinga,BA,Nordeste,2932804,-12.0522,-41.069
Valença,BA,Nordeste,2932903,-13.3474,-39.194
Valente,BA,Nordeste,2933000,-11.3768,-39.4497
Várzea da Roça,BA,Nordeste,2933059,-11.5985,-40.0667
Várzea do Poço,BA,Nordeste,2933109,-11.5411,-40.3157
Várzea Nova,BA,Nordeste,2933158,-11.1231,-41.0199
Varzedo,BA,Nordeste,2933174,-12.9566,-39.3918
Vera Cruz,BA,Nordeste,2933208,-13.0071,-38.697
Vereda,BA,Nordeste,2933257,-17.1891,-39.9601
Vitória da Conquista,BA,Nordeste,2933307,-15.0223,-40.9132
Wagner,BA,Nordeste,2933406,-12.2314,-41.146
Wanderley,BA,Nordeste,2933455,-11.8089,-43.9067
Wenceslau Guimarães,BA,Nordeste,2933505,-13.6286,-39.6193
Xique-Xique,BA,Nordeste,2933604,-10.9843,-42.7801
Abadia dos Dourados,MG,Sudeste,3100104,-18.3533,-47.459
Abaeté,MG,Sudeste,3100203,-19.1027,-45.3587
Abre Campo,MG,Sudeste,3100302,-20.2732,-42.4426
Acaiaca,MG,Sudeste,3100401,-20.3998,-43.1012
Açucena,MG,Sudeste,3100500,-19.0526,-42.4507
Água Boa,MG,Sudeste,3100609,-18.0273,-42.2759
Água Comprida,MG,Sudeste,3100708,-20.0054,-48.0842
Aguanil,MG,Sudeste,3100807,-20.9738,-45.422
Águas Formosas,MG,Sudeste,3100906,-17.0416,-40.9739
Águas Vermelhas,MG,Sudeste,3101003,-15.6832,-41.5215
Aimorés,MG,Sudeste,3101102,-19.6252,-41.2139
Aiuruoca,MG,Sudeste,3101201,-21.9546,-44.6476
Alagoa,MG,Sudeste,3101300,-22.1866,-44.6606
Albertina,MG,Sudeste,3101409,-22.1985,-46.6137
Além Paraíba,MG,Sudeste,3101508,-21.8264,-42.7465
Alfenas,MG,Sudeste,3101607,-21.3887,-45.9663
Alfredo Vasconcelos,MG,Sudeste,3101631,-21.139,-43.7125
Almenara,MG,Sudeste,3101706,-16.0911,-40.7238
Alpercata,MG,Sudeste,3101805,-18.9837,-42.0192
Alpinópolis,MG,Sudeste,3101904,-20.8595,-46.3762
Alterosa,MG,Sudeste,3102001,-21.2252,-46.1536
Alto Caparaó,MG,Sudeste,3102050,-20.4584,-41.8649
Alto Rio Doce,MG,Sudeste,3102100,-21.0358,-43.4034
Alvarenga,MG,Sudeste,3102209,-19.4199,-41.6954
Alvinópolis,MG,Sudeste,3102308,-20.1118,-43.1525
Alvorada de Minas,MG,Sudeste,3102407,-18.779,-43.3676
Amparo do Serra,MG,Sudeste,3102506,-20.5282,-42.8049
Andradas,MG,Sudeste,3102605,-22.0758,-46.5548
Cachoeira de Pajeú,MG,Sudeste,3102704,-15.9685,-41.498
Andrelândia,MG,Sudeste,3102803,-21.7389,-44.2697
Angelândia,MG,Sudeste,3102852,-17.7032,-42.2828
Antônio Carlos,MG,Sudeste,3102902,-21.4106,-43.7663
Antônio Dias,MG,Sudeste,3103009,-19.5671,-42.8764
Antônio Prado de Minas,MG,Sudeste,3103108,-21.0225,-42.152
Araçaí,MG,Sudeste,3103207,-19.2348,-44.2184
Aracitaba,MG,Sudeste,3103306,-21.3503,-43.4038
Araçuaí,MG,Sudeste,3103405,-16.9308,-41.9932
Araguari,MG,Sudeste,3103504,-18.5771,-48.222
Arantina,MG,Sudeste,3103603,-21.8969,-44.2272
Araponga,MG,Sudeste,3103702,-20.6628,-42.4988
Araporã,MG,Sudeste,3103751,-18.4774,-49.1272
Arapuá,MG,Sudeste,3103801,-19.0415,-46.1153
Araújos,MG,Sudeste,3103900,-19.8864,-45.181
Araxá,MG,Sudeste,3104007,-19.6364,-46.9721
Arceburgo,MG,Sudeste,3104106,-21.3595,-46.9419
Arcos,MG,Sudeste,3104205,-20.2597,-45.5472
Areado,MG,Sudeste,3104304,-21.356,-46.1423
Argirita,MG,Sudeste,3104403,-21.6353,-42.8326
Aricanduva,MG,Sudeste,3104452,-17.8811,-42.6056
Arinos,MG,Sudeste,3104502,-15.7507,-45.9886
Astolfo Dutra,MG,Sudeste,3104601,-21.3155,-42.8793
Ataléia,MG,Sudeste,3104700,-18.1634,-41.1515
Augusto de Lima,MG,Sudeste,3104809,-18.1088,-44.1981
Baependi,MG,Sudeste,3104908,-22.0168,-44.8221
Baldim,MG,Sudeste,3105004,-19.2629,-43.8634
Bambuí,MG,Sudeste,3105103,-20.111,-45.9989
Bandeira,MG,Sudeste,3105202,-15.8777,-40.581
Bandeira do Sul,MG,Sudeste,3105301,-21.7241,-46.3849
Barão de Cocais,MG,Sudeste,3105400,-19.8917,-43.4955
Barão do Monte Alto,MG,Sudeste,3105509,-21.2648,-42.2784
Barbacena,MG,Sudeste,3105608,-21.2515,-43.8006
Barra Longa,MG,Sudeste,3105707,-20.2756,-43.0662
Barroso,MG,Sudeste,3105905,-21.1832,-43.9578
Bela Vista de Minas,MG,Sudeste,3106002,-19.7987,-43.1058
Belmiro Braga,MG,Sudeste,3106101,-21.9858,-43.4687
Belo Horizonte,MG,Sudeste,3106200,-19.9027,-43.96
Belo Oriente,MG,Sudeste,3106309,-19.2594,-42.4504
Belo Vale,MG,Sudeste,3106408,-20.4247,-44.06
Berilo,MG,Sudeste,3106507,-16.8624,-42.4943
Bertópolis,MG,Sudeste,3106606,-16.9745,-40.5742
Berizal,MG,Sudeste,3106655,-15.6841,-41.7618
Betim,MG,Sudeste,3106705,-19.9475,-44.1992
Bias Fortes,MG,Sudeste,3106804,-21.6247,-43.7737
Bicas,MG,Sudeste,3106903,-21.7315,-43.1048
